"Ultra low emission vehicles (ULEVs) [note 1] registered for the first time [note 5] by body type [note 2], make, generic model and fuel type, Great Britain and United Kingdom from 2010 Q1 (January to March)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table VEH0171b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Some shorthand is used in this table, [c] = confidential.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geography [note 3],Units,BodyType [note 2],Make [note 6],Generic model [note 6],Fuel,2022 Q4,2022 Q3,2022 Q2,2022 Q1,2021 Q4,2021 Q3,2021 Q2,2021 Q1,2020 Q4,2020 Q3,2020 Q2,2020 Q1,2019 Q4,2019 Q3,2019 Q2,2019 Q1,2018 Q4,2018 Q3,2018 Q2,2018 Q1,2017 Q4,2017 Q3,2017 Q2,2017 Q1,2016 Q4,2016 Q3,2016 Q2,2016 Q1,2015 Q4,2015 Q3,2015 Q2,2015 Q1,2014 Q4,2014 Q3,2014 Q2,2014 Q1,2013 Q4,2013 Q3,2013 Q2,2013 Q1,2012 Q4,2012 Q3,2012 Q2,2012 Q1,2011 Q4,2011 Q3,2011 Q2,2011 Q1,2010 Q4,2010 Q3,2010 Q2,2010 Q1
United Kingdom,Number,Cars,KIA,KIA PICANTO,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,KIA,KIA PICANTO,Hybrid electric (petrol),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,KYMCO,KYMCO MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,Number,Cars,LAND ROVER,LAND ROVER 90,Hybrid electric (petrol),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,LAND ROVER,LAND ROVER MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,LAND ROVER,LAND ROVER MODEL MISSING,Hybrid electric (diesel),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,LAND ROVER,LAND ROVER RANGE ROVER,Hybrid electric (petrol),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,LEVC,LEVC TX,Range extended electric,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,LOTUS,LOTUS MODEL MISSING,Battery electric,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MAHINDRA,MAHINDRA MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MAZDA,MAZDA 3,Battery electric,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES A CLASS,Hybrid electric (petrol),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES B CLASS,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,49,63,41,71,128,42,23,98,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES B CLASS,Plug-in hybrid electric (petrol),0,0,6,111,115,93,86,38,69,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES C CLASS,Battery electric,0,0,0,0,0,0,0,0,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES C CLASS,Plug-in hybrid electric (diesel),0,0,0,0,1,1,483,189,189,195,72,116,93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES E CLASS,Hybrid electric (petrol),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES E CLASS,Plug-in hybrid electric (petrol),0,8,11,44,87,32,44,71,74,81,31,28,94,80,129,43,18,77,267,242,119,298,333,260,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES G CLASS,Hybrid electric (diesel),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES MODEL MISSING,Other fuel types,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES MODEL MISSING,Battery electric,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES MODEL MISSING,Hybrid electric (diesel),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MG,MG ZT,Battery electric,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MIA,MIA C,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MIA,MIA L3,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MINI,MINI COUNTRYMAN,Hybrid electric (petrol),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MITSUBISHI,MITSUBISHI COLT,Other fuel types,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MITSUBISHI,MITSUBISHI I-MIEV,Battery electric,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,17,69,9,11,44,60,0,0,26,1
United Kingdom,Number,Cars,MITSUBISHI,MITSUBISHI L200,Battery electric,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MITSUBISHI,MITSUBISHI L200,Hybrid electric (petrol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MITSUBISHI,MITSUBISHI MODEL MISSING,Battery electric,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MITSUBISHI,MITSUBISHI MODEL MISSING,Hybrid electric (petrol),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MITSUBISHI,MITSUBISHI OUTLANDER,Plug-in hybrid electric (petrol),0,0,0,0,1,196,"1,071",725,397,881,395,"1,741","1,025","1,318","1,883","1,763","2,823","2,104","1,476","2,153","1,714","1,882","1,818","1,994","1,602","2,035","1,854","3,881","2,378","2,140","2,572","4,596","2,626","2,189",537,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MORGAN,MORGAN PLUS 8,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,NISSAN,NISSAN 370,Battery electric,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,NISSAN,NISSAN NV200,Battery electric,0,1,35,60,59,75,87,177,99,72,30,74,73,72,51,41,25,23,16,9,16,47,33,36,32,37,35,16,38,29,21,9,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,NISSAN,NISSAN QASHQAI,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,OPEL,OPEL MODEL MISSING,Battery electric,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,OPEL,OPEL MODEL MISSING,Hybrid electric (petrol),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,OTHER BRITISH,OTHER BRITISH MODEL MISSING,Fuel cell electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,OTHER ITALIAN,OTHER ITALIAN MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,PEUGEOT,PEUGEOT 307,Hybrid electric (diesel),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
United Kingdom,Number,Cars,PEUGEOT,PEUGEOT EXPERT,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0
United Kingdom,Number,Cars,PEUGEOT,PEUGEOT ION,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,5,2,5,4,4,7,16,10,10,3,0,10,7,2,0,11,1,0,12,14,115,70,31,7,0,43,67,10,0,0,0,0
United Kingdom,Number,Cars,PEUGEOT,PEUGEOT PARTNER,Battery electric,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,POLESTAR,POLESTAR 1,Plug-in hybrid electric (petrol),0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,POLESTAR,POLESTAR MODEL MISSING,Battery electric,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,PORSCHE,PORSCHE 918,Plug-in hybrid electric (petrol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,15,28,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,PORSCHE,PORSCHE CAYENNE,Hybrid electric (petrol),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,PROTON,PROTON MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
United Kingdom,Number,Cars,RENAULT,RENAULT ADRIA,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,RENAULT,RENAULT FLUENCE,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,7,1,3,6,14,44,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,RENAULT,RENAULT MEGANE,Other fuel types,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,Number,Cars,RENAULT,RENAULT MEGANE,Plug-in hybrid electric (petrol),0,19,28,31,30,32,45,44,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,RENAULT,RENAULT MODEL MISSING,Hybrid electric (petrol),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,REVA,REVA G-WIZ,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,7,4,3
United Kingdom,Number,Cars,SEAT,SEAT MII,Battery electric,0,0,0,0,116,539,318,210,111,116,12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,SKODA,SKODA CITIGO,Battery electric,0,0,0,0,0,8,13,33,59,115,35,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,SKODA,SKODA MODEL MISSING,Battery electric,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,SKODA,SKODA S100,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
United Kingdom,Number,Cars,TATA,TATA LOADBETA,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,Number,Cars,TATA,TATA MODEL MISSING,Battery electric,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,3,15,21,0,0,9
United Kingdom,Number,Cars,TESLA,TESLA ROADSTER,Battery electric,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3,8,2,3,4,10,9,7,13,14,13
United Kingdom,Number,Cars,THINK,THINK MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
United Kingdom,Number,Cars,THINK,THINK THINKCITY,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
United Kingdom,Number,Cars,TIANJIN,TIANJIN MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
United Kingdom,Number,Cars,TOYOTA,TOYOTA MODEL MISSING,Fuel cell electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TOYOTA,TOYOTA MODEL MISSING,Other fuel types,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TOYOTA,TOYOTA PRIUS,Hybrid electric (petrol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,148,599,898,899,790,"1,086",904,794,890,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TOYOTA,TOYOTA PRIUS,Other fuel types,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TOYOTA,TOYOTA YARIS,Hybrid electric (petrol),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TRIGANO,TRIGANO MODEL MISSING,Fuel cell electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VAUXHALL,VAUXHALL AMPERA,Range extended electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,39,52,126,159,128,116,55,45,67,84,97,128,207,20,4,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VAUXHALL,VAUXHALL MODEL MISSING,Hybrid electric (petrol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VOLKSWAGEN,VOLKSWAGEN GOLF,Battery electric,0,2,1,0,0,0,5,44,379,846,263,"1,204","1,310","1,208",796,521,358,332,156,134,33,48,6,4,5,9,11,11,12,16,9,39,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VOLKSWAGEN,VOLKSWAGEN MODEL MISSING,Hybrid electric (petrol),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VOLKSWAGEN,VOLKSWAGEN PASSAT,Hybrid electric (petrol),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VOLKSWAGEN,VOLKSWAGEN XL1,Plug-in hybrid electric (diesel),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VOLVO,VOLVO V60,Plug-in hybrid electric (diesel),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,28,30,32,104,131,74,43,36,19,16,33,46,26,26,60,51,21,17,25,12,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,WESTFIELD,WESTFIELD MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
United Kingdom,Number,Heavy goods vehicles,MAXUS,MAXUS DELIVER,Battery electric,163,31,131,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Heavy goods vehicles,FORD,FORD TRANSIT,Battery electric,85,151,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
United Kingdom,Number,Heavy goods vehicles,DENNIS,DENNIS ECOLLECT,Battery electric,15,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Heavy goods vehicles,OTHER BRITISH,OTHER BRITISH MODEL MISSING,Battery electric,9,7,7,4,9,5,7,8,1,2,0,1,4,8,2,0,1,1,1,0,2,1,1,0,4,0,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,4,1
United Kingdom,Number,Heavy goods vehicles,TERBERG,TERBERG YT,Battery electric,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS D SERIES,Battery electric,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Heavy goods vehicles,FIAT,FIAT DUCATO,Battery electric,3,48,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Heavy goods vehicles,DENNIS,DENNIS MODEL MISSING,Battery electric,2,0,4,7,7,7,10,8,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Battery electric,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
