"Ultra low emission vehicles (ULEVs) [note 1] registered for the first time by body type [note 2] and fuel type, Great Britain and United Kingdom from January 2010",,,,,,,,,,,,,
Table VEH0171a,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,
"Some shorthand is used in this table, [z] = not applicable, [low] = a low figure but not a real zero.",,,,,,,,,,,,,
Geography [note 3],Date Interval [note 4],Date [note 4],Units,BodyType [note 2],Battery Electric,Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Range extended electric,Hybrid electric (petrol),Hybrid electric (diesel),Fuel cell electric,Other fuels,Total
England,Monthly,January 2010,Number,Cars,7,0,0,0,0,0,0,0,7
England,Monthly,February 2010,Number,Cars,13,0,0,0,0,0,0,0,13
England,Monthly,March 2010,Number,Cars,13,0,0,0,0,0,0,0,13
England,Monthly,April 2010,Number,Cars,5,0,0,0,0,0,0,0,5
England,Monthly,May 2010,Number,Cars,29,20,0,0,0,0,0,0,49
England,Monthly,June 2010,Number,Cars,20,0,0,0,0,0,0,0,20
England,Monthly,July 2010,Number,Cars,12,0,0,0,0,0,0,0,12
England,Monthly,August 2010,Number,Cars,21,0,0,0,0,0,0,0,21
England,Monthly,September 2010,Number,Cars,28,0,0,0,0,0,0,0,28
England,Monthly,October 2010,Number,Cars,21,0,0,0,0,0,0,0,21
England,Monthly,November 2010,Number,Cars,26,1,0,0,0,0,0,1,28
England,Monthly,December 2010,Number,Cars,39,0,0,0,0,0,0,0,39
England,Monthly,January 2011,Number,Cars,38,0,0,0,0,0,0,0,38
England,Monthly,February 2011,Number,Cars,30,3,0,0,0,0,0,0,33
England,Monthly,March 2011,Number,Cars,220,0,0,0,0,0,0,0,220
England,Monthly,April 2011,Number,Cars,163,0,0,0,0,0,0,0,163
England,Monthly,May 2011,Number,Cars,50,0,0,0,0,0,0,0,50
England,Monthly,June 2011,Number,Cars,111,0,0,0,0,0,0,0,111
England,Monthly,July 2011,Number,Cars,168,0,0,0,0,0,0,0,168
England,Monthly,August 2011,Number,Cars,34,0,0,0,0,0,0,1,35
England,Monthly,September 2011,Number,Cars,116,0,0,0,0,0,0,0,116
England,Monthly,October 2011,Number,Cars,82,0,0,0,0,0,0,0,82
England,Monthly,November 2011,Number,Cars,40,0,0,0,0,23,0,0,63
England,Monthly,December 2011,Number,Cars,27,0,0,4,0,0,0,0,31
England,Monthly,January 2012,Number,Cars,43,0,0,5,0,0,0,0,48
England,Monthly,February 2012,Number,Cars,18,0,0,2,0,0,0,1,21
England,Monthly,March 2012,Number,Cars,247,0,0,16,0,0,0,0,263
England,Monthly,April 2012,Number,Cars,119,0,0,36,0,0,0,0,155
England,Monthly,May 2012,Number,Cars,71,0,0,130,0,0,0,0,201
England,Monthly,June 2012,Number,Cars,127,30,0,50,0,0,0,0,207
England,Monthly,July 2012,Number,Cars,67,110,0,74,0,0,5,0,256
England,Monthly,August 2012,Number,Cars,44,28,0,18,0,0,0,0,90
England,Monthly,September 2012,Number,Cars,116,155,0,45,0,0,0,0,316
England,Monthly,October 2012,Number,Cars,207,35,0,38,0,0,0,0,280
England,Monthly,November 2012,Number,Cars,192,41,0,34,0,0,0,0,267
England,Monthly,December 2012,Number,Cars,112,41,0,31,0,0,0,0,184
England,Monthly,January 2013,Number,Cars,49,25,12,28,0,0,0,0,114
England,Monthly,February 2013,Number,Cars,28,11,0,4,0,0,0,0,43
England,Monthly,March 2013,Number,Cars,281,131,0,55,0,0,0,0,467
England,Monthly,April 2013,Number,Cars,117,49,0,20,0,0,0,0,186
England,Monthly,May 2013,Number,Cars,377,29,1,20,0,0,0,0,427
England,Monthly,June 2013,Number,Cars,173,31,22,25,0,0,0,0,251
England,Monthly,July 2013,Number,Cars,251,27,6,20,0,0,0,0,304
England,Monthly,August 2013,Number,Cars,71,9,0,37,0,0,0,0,117
England,Monthly,September 2013,Number,Cars,402,120,10,17,0,0,0,0,549
England,Monthly,October 2013,Number,Cars,189,22,10,32,3,0,0,0,256
England,Monthly,November 2013,Number,Cars,286,44,3,68,0,0,0,0,401
England,Monthly,December 2013,Number,Cars,175,58,6,36,0,0,0,0,275
England,Monthly,January 2014,Number,Cars,291,35,18,36,0,0,0,0,380
England,Monthly,February 2014,Number,Cars,71,7,6,24,0,0,0,0,108
England,Monthly,March 2014,Number,Cars,745,112,26,221,0,0,0,0,"1,104"
England,Monthly,April 2014,Number,Cars,278,43,25,64,0,0,0,0,410
England,Monthly,May 2014,Number,Cars,291,139,20,77,0,0,0,0,527
England,Monthly,June 2014,Number,Cars,607,393,10,123,0,0,0,0,"1,133"
England,Monthly,July 2014,Number,Cars,432,472,2,69,0,0,0,1,976
England,Monthly,August 2014,Number,Cars,222,207,0,51,0,0,0,0,480
England,Monthly,September 2014,Number,Cars,"1,087","1,558",19,156,0,0,3,0,"2,823"
England,Monthly,October 2014,Number,Cars,442,"1,036",5,120,0,0,3,0,"1,606"
England,Monthly,November 2014,Number,Cars,549,"1,018",5,149,0,0,0,0,"1,721"
England,Monthly,December 2014,Number,Cars,933,835,14,163,0,0,0,0,"1,945"
England,Monthly,January 2015,Number,Cars,459,981,10,126,0,0,0,0,"1,576"
England,Monthly,February 2015,Number,Cars,209,397,5,64,0,0,1,0,676
England,Monthly,March 2015,Number,Cars,"1,683","3,654",28,317,0,0,0,0,"5,682"
England,Monthly,April 2015,Number,Cars,470,829,6,101,0,0,0,0,"1,406"
England,Monthly,May 2015,Number,Cars,552,"1,097",11,97,0,0,0,0,"1,757"
England,Monthly,June 2015,Number,Cars,792,"1,447",18,82,0,0,0,0,"2,339"
England,Monthly,July 2015,Number,Cars,385,994,6,102,1,0,0,0,"1,488"
England,Monthly,August 2015,Number,Cars,271,501,4,64,0,0,0,0,840
England,Monthly,September 2015,Number,Cars,"1,405","2,004",17,196,0,0,4,0,"3,626"
England,Monthly,October 2015,Number,Cars,608,973,6,115,0,0,2,0,"1,704"
England,Monthly,November 2015,Number,Cars,702,"1,254",11,148,0,0,0,0,"2,115"
England,Monthly,December 2015,Number,Cars,"1,375","1,260",6,232,0,0,5,0,"2,878"
England,Monthly,January 2016,Number,Cars,538,"1,372",6,159,3,0,5,0,"2,083"
England,Monthly,February 2016,Number,Cars,221,900,4,38,1,0,0,0,"1,164"
England,Monthly,March 2016,Number,Cars,"2,080","4,629",24,229,345,0,0,0,"7,307"
England,Monthly,April 2016,Number,Cars,514,"2,036",7,104,275,0,1,0,"2,937"
England,Monthly,May 2016,Number,Cars,477,"1,681",18,72,292,0,2,0,"2,542"
England,Monthly,June 2016,Number,Cars,930,"1,991",17,106,293,0,0,0,"3,337"
England,Monthly,July 2016,Number,Cars,410,"1,659",44,64,183,0,0,0,"2,360"
England,Monthly,August 2016,Number,Cars,252,712,15,127,73,0,0,0,"1,179"
England,Monthly,September 2016,Number,Cars,"1,901","3,420",71,438,508,0,1,0,"6,339"
England,Monthly,October 2016,Number,Cars,390,"1,573",42,205,278,0,1,0,"2,489"
England,Monthly,November 2016,Number,Cars,566,"1,724",37,135,354,0,0,0,"2,816"
England,Monthly,December 2016,Number,Cars,"1,037","1,497",48,182,240,0,0,0,"3,004"
England,Monthly,January 2017,Number,Cars,875,"1,303",30,204,210,0,16,0,"2,638"
England,Monthly,February 2017,Number,Cars,429,727,19,111,118,0,0,0,"1,404"
England,Monthly,March 2017,Number,Cars,"2,834","4,193",65,351,724,0,2,0,"8,169"
England,Monthly,April 2017,Number,Cars,600,"1,737",63,130,163,0,1,0,"2,694"
England,Monthly,May 2017,Number,Cars,831,"1,857",43,153,291,0,0,0,"3,175"
England,Monthly,June 2017,Number,Cars,"1,318","2,416",38,261,281,0,2,0,"4,316"
England,Monthly,July 2017,Number,Cars,757,"2,353",33,110,253,0,1,0,"3,507"
England,Monthly,August 2017,Number,Cars,432,"1,065",7,43,123,0,0,0,"1,670"
England,Monthly,September 2017,Number,Cars,"1,908","4,843",63,481,480,0,8,0,"7,783"
England,Monthly,October 2017,Number,Cars,630,"2,393",44,150,205,0,2,0,"3,424"
England,Monthly,November 2017,Number,Cars,790,"2,776",29,203,289,0,0,0,"4,087"
England,Monthly,December 2017,Number,Cars,913,"3,135",29,135,362,0,1,0,"4,575"
England,Monthly,January 2018,Number,Cars,623,"2,306",25,84,178,0,0,0,"3,216"
England,Monthly,February 2018,Number,Cars,320,"1,051",2,55,84,0,0,0,"1,512"
England,Monthly,March 2018,Number,Cars,"2,751","5,428",73,180,297,0,1,0,"8,730"
England,Monthly,April 2018,Number,Cars,860,"2,553",17,67,105,0,25,0,"3,627"
England,Monthly,May 2018,Number,Cars,"1,006","3,423",25,94,29,0,0,0,"4,577"
England,Monthly,June 2018,Number,Cars,"1,287","4,009",24,180,7,0,4,0,"5,511"
England,Monthly,July 2018,Number,Cars,793,"3,149",15,147,11,0,0,0,"4,115"
England,Monthly,August 2018,Number,Cars,598,"2,977",6,99,7,1,0,0,"3,688"
England,Monthly,September 2018,Number,Cars,"2,100","3,887",11,419,27,0,0,0,"6,444"
England,Monthly,October 2018,Number,Cars,"1,134","2,969",5,245,0,0,0,0,"4,353"
England,Monthly,November 2018,Number,Cars,"1,303","2,989",0,191,1,0,1,0,"4,485"
England,Monthly,December 2018,Number,Cars,"1,406","3,339",2,277,1,0,6,0,"5,031"
England,Monthly,January 2019,Number,Cars,"1,153","2,031",9,55,0,0,1,0,"3,249"
England,Monthly,February 2019,Number,Cars,650,"1,229",4,30,0,0,9,0,"1,922"
England,Monthly,March 2019,Number,Cars,"3,492","4,241",114,108,0,0,15,0,"7,970"
England,Monthly,April 2019,Number,Cars,"1,375","1,650",104,3,0,0,5,0,"3,137"
England,Monthly,May 2019,Number,Cars,"1,757","2,112",62,4,0,0,3,0,"3,938"
England,Monthly,June 2019,Number,Cars,"2,507","2,016",47,4,0,0,1,0,"4,575"
England,Monthly,July 2019,Number,Cars,"1,752","1,482",64,8,1,0,2,0,"3,309"
England,Monthly,August 2019,Number,Cars,"2,832",799,30,8,0,0,26,0,"3,695"
England,Monthly,September 2019,Number,Cars,"6,952","4,634",176,10,0,0,0,0,"11,772"
England,Monthly,October 2019,Number,Cars,"2,905","2,720",125,7,0,0,1,0,"5,758"
England,Monthly,November 2019,Number,Cars,"4,211","3,840",116,0,0,0,4,1,"8,172"
England,Monthly,December 2019,Number,Cars,"4,565","3,989",157,0,0,0,9,0,"8,720"
England,Monthly,January 2020,Number,Cars,"3,723","4,062",134,0,1,0,3,0,"7,923"
England,Monthly,February 2020,Number,Cars,"2,132","1,836",56,1,0,0,1,0,"4,026"
England,Monthly,March 2020,Number,Cars,"10,581","6,022",179,9,0,0,7,0,"16,798"
England,Monthly,April 2020,Number,Cars,"1,297",67,1,0,0,0,0,0,"1,365"
England,Monthly,May 2020,Number,Cars,"2,271",675,11,0,0,0,0,0,"2,957"
England,Monthly,June 2020,Number,Cars,"8,055","3,924",263,5,0,0,6,0,"12,253"
England,Monthly,July 2020,Number,Cars,"7,315","6,007",183,0,0,0,2,0,"13,507"
England,Monthly,August 2020,Number,Cars,"4,893","2,328",111,0,0,0,2,0,"7,334"
England,Monthly,September 2020,Number,Cars,"19,519","10,314",480,0,0,0,3,2,"30,318"
England,Monthly,October 2020,Number,Cars,"8,168","6,511",331,0,0,0,33,0,"15,043"
England,Monthly,November 2020,Number,Cars,"8,936","6,460",236,0,1,0,0,1,"15,634"
England,Monthly,December 2020,Number,Cars,"20,169","7,163",737,1,0,1,1,0,"28,072"
England,Monthly,January 2021,Number,Cars,"5,501","4,835",235,1,0,0,0,0,"10,572"
England,Monthly,February 2021,Number,Cars,"3,151","2,565",137,1,1,0,0,0,"5,855"
England,Monthly,March 2021,Number,Cars,"19,764","13,950",720,0,1,0,1,0,"34,436"
England,Monthly,April 2021,Number,Cars,"8,348","8,027",193,0,0,0,3,0,"16,571"
England,Monthly,May 2021,Number,Cars,"11,997","8,310",324,0,0,0,0,0,"20,631"
England,Monthly,June 2021,Number,Cars,"18,310","10,560",359,0,0,0,2,0,"29,231"
England,Monthly,July 2021,Number,Cars,"10,071","8,488",178,0,1,0,0,0,"18,738"
England,Monthly,August 2021,Number,Cars,"6,666","4,327",136,0,1,1,0,0,"11,131"
England,Monthly,September 2021,Number,Cars,"29,810","11,673",286,0,0,0,1,0,"41,770"
England,Monthly,October 2021,Number,Cars,"14,684","6,892",342,0,2,0,1,0,"21,921"
England,Monthly,November 2021,Number,Cars,"19,819","8,968",452,0,0,0,2,0,"29,241"
England,Monthly,December 2021,Number,Cars,"25,527","6,855",397,0,0,0,2,0,"32,781"
England,Monthly,January 2022,Number,Cars,"13,042","7,331",457,0,0,0,0,0,"20,830"
England,Monthly,February 2022,Number,Cars,"9,541","3,990",145,0,0,0,0,0,"13,676"
England,Monthly,March 2022,Number,Cars,"35,694","13,200",446,1,0,0,4,0,"49,345"
England,Monthly,April 2022,Number,Cars,"11,717","5,305",170,0,1,0,0,0,"17,193"
England,Monthly,May 2022,Number,Cars,"13,941","6,029",220,2,1,0,0,0,"20,193"
England,Monthly,June 2022,Number,Cars,"20,608","6,254",150,2,4,0,0,0,"27,018"
England,Monthly,July 2022,Number,Cars,"11,095","5,245",133,2,8,0,2,0,"16,485"
England,Monthly,August 2022,Number,Cars,"8,919","3,240",105,3,10,0,0,0,"12,277"
England,Monthly,September 2022,Number,Cars,"34,432","10,417",189,3,24,0,1,0,"45,066"
England,Monthly,October 2022,Number,Cars,"17,618","7,614",49,1,23,0,1,0,"25,306"
England,Monthly,November 2022,Number,Cars,"26,884","9,012",22,2,17,0,0,0,"35,937"
England,Monthly,December 2022,Number,Cars,"39,211","6,959",9,0,8,0,0,0,"46,187"
England,Annual,2010,Number,Heavy goods vehicles,8,0,0,0,0,0,0,0,8
England,Annual,2011,Number,Heavy goods vehicles,5,0,0,0,0,0,0,0,5
England,Annual,2012,Number,Heavy goods vehicles,6,0,0,0,0,0,0,0,6
England,Annual,2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Annual,2014,Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
England,Annual,2015,Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
England,Annual,2016,Number,Heavy goods vehicles,7,0,0,0,0,0,0,0,7
England,Annual,2017,Number,Heavy goods vehicles,4,0,0,0,0,0,0,0,4
England,Annual,2018,Number,Heavy goods vehicles,12,0,0,0,0,0,0,0,12
England,Annual,2019,Number,Heavy goods vehicles,17,0,0,0,0,0,0,0,17
England,Annual,2020,Number,Heavy goods vehicles,14,0,0,0,0,0,0,0,14
England,Annual,2021,Number,Heavy goods vehicles,119,0,0,0,0,0,0,0,119
England,Annual,2022,Number,Heavy goods vehicles,759,0,0,0,0,0,0,0,759
England,Quarterly,2010 Q1 (January to March),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2010 Q2 (April to June),Number,Heavy goods vehicles,6,0,0,0,0,0,0,0,6
England,Quarterly,2010 Q3 (July to September),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2010 Q4 (October to December),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2011 Q1 (January to March),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2011 Q2 (April to June),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2011 Q3 (July to September),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2011 Q4 (October to December),Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
England,Quarterly,2012 Q1 (January to March),Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
England,Quarterly,2012 Q2 (April to June),Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
England,Quarterly,2012 Q3 (July to September),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2012 Q4 (October to December),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2013 Q1 (January to March),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2013 Q2 (April to June),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2013 Q3 (July to September),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2013 Q4 (October to December),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2014 Q1 (January to March),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2014 Q2 (April to June),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2014 Q3 (July to September),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2014 Q4 (October to December),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2015 Q1 (January to March),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2015 Q2 (April to June),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2015 Q3 (July to September),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2015 Q4 (October to December),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2016 Q1 (January to March),Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
England,Quarterly,2016 Q2 (April to June),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2016 Q3 (July to September),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2016 Q4 (October to December),Number,Heavy goods vehicles,4,0,0,0,0,0,0,0,4
England,Quarterly,2017 Q1 (January to March),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2017 Q2 (April to June),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2017 Q3 (July to September),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2017 Q4 (October to December),Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
England,Quarterly,2018 Q1 (January to March),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2018 Q2 (April to June),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2018 Q3 (July to September),Number,Heavy goods vehicles,10,0,0,0,0,0,0,0,10
England,Quarterly,2018 Q4 (October to December),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2019 Q1 (January to March),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Quarterly,2019 Q2 (April to June),Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
England,Quarterly,2019 Q3 (July to September),Number,Heavy goods vehicles,8,0,0,0,0,0,0,0,8
England,Quarterly,2019 Q4 (October to December),Number,Heavy goods vehicles,5,0,0,0,0,0,0,0,5
England,Quarterly,2020 Q1 (January to March),Number,Heavy goods vehicles,4,0,0,0,0,0,0,0,4
England,Quarterly,2020 Q2 (April to June),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Quarterly,2020 Q3 (July to September),Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
England,Quarterly,2020 Q4 (October to December),Number,Heavy goods vehicles,8,0,0,0,0,0,0,0,8
England,Quarterly,2021 Q1 (January to March),Number,Heavy goods vehicles,26,0,0,0,0,0,0,0,26
England,Quarterly,2021 Q2 (April to June),Number,Heavy goods vehicles,30,0,0,0,0,0,0,0,30
England,Quarterly,2021 Q3 (July to September),Number,Heavy goods vehicles,23,0,0,0,0,0,0,0,23
England,Quarterly,2021 Q4 (October to December),Number,Heavy goods vehicles,40,0,0,0,0,0,0,0,40
England,Quarterly,2022 Q1 (January to March),Number,Heavy goods vehicles,63,0,0,0,0,0,0,0,63
England,Quarterly,2022 Q2 (April to June),Number,Heavy goods vehicles,171,0,0,0,0,0,0,0,171
England,Quarterly,2022 Q3 (July to September),Number,Heavy goods vehicles,249,0,0,0,0,0,0,0,249
England,Quarterly,2022 Q4 (October to December),Number,Heavy goods vehicles,276,0,0,0,0,0,0,0,276
England,Monthly,January 2010,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,February 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,March 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,April 2010,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,May 2010,Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
England,Monthly,June 2010,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
England,Monthly,July 2010,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,August 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,September 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,October 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,November 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,December 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,January 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,February 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,March 2011,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,April 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,May 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,June 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,July 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,August 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,September 2011,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,October 2011,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,November 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,December 2011,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
England,Monthly,January 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,February 2012,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
England,Monthly,March 2012,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,April 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,May 2012,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,June 2012,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
England,Monthly,July 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,August 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,September 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,October 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,November 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,December 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,January 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,February 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,March 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,April 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,May 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,June 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,July 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,August 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,September 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,October 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,November 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,December 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,January 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,February 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,March 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,April 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,May 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,June 2014,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,July 2014,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,August 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,September 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,October 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,November 2014,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,December 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,January 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,February 2015,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,March 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,April 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,May 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,June 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,July 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,August 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,September 2015,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,October 2015,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
England,Monthly,November 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
England,Monthly,December 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
